1,1,0.0,12.69,17.4,31.980000000000004,1,1,1.0
1,2,53.95,60.21,123.35000000000001,60.300000000000004,1,1,1.0
1,3,90.61,0.0,228.99,62.76,1,1,1.0
1,4,310.39,0.38,400.90999999999997,113.30000000000001,1,1,1.0
1,5,952.18,31.66,7.82000000000005,23.23,1,1,1.0
2,1,0.0,14.1,10.5,29.4,1,1,1.0
2,2,34.4,57.38,122.19999999999999,59.71999999999999,1,1,1.0
2,3,90.91,0.0,228.51000000000002,62.76,1,1,1.0
2,4,309.93,0.38,400.36999999999995,113.30000000000001,1,1,1.0
2,5,952.1,31.66,7.899999999999977,23.23,1,1,1.0
3,1,0.0,20.9,4.6,22.0,1,1,1.0
3,2,19.38,54.65,114.72,55.949999999999996,1,1,1.0
3,3,91.21,0.0,228.03000000000003,62.76,1,1,1.0
3,4,309.59,0.38,400.41,113.30000000000001,1,1,1.0
3,5,952.01,31.66,7.990000000000009,23.23,1,1,1.0
4,2,3.2,51.99,109.7,53.309999999999995,1,1,1.0
4,3,91.51,0.0,227.55,62.76,1,1,1.0
4,4,308.91,0.38,399.98999999999995,113.30000000000001,1,1,1.0
4,5,951.93,31.66,8.07000000000005,23.23,1,1,1.0
5,2,0.68,49.6,93.82,53.99999999999999,1,1,1.0
5,3,91.81,0.0,227.07,62.76,1,1,1.0
5,4,308.23,0.38,400.37,113.30000000000001,1,1,1.0
5,5,951.85,31.66,8.149999999999977,23.23,1,1,1.0
6,2,0.0,45.49,77.1,53.99999999999999,1,1,1.0
6,3,92.11,0.0,226.58999999999997,62.76,1,1,1.0
6,4,307.42,0.38,399.47999999999996,113.30000000000001,1,1,1.0
6,5,951.76,31.66,8.240000000000009,23.23,1,1,1.0
7,2,0.0,42.29,59.8,54.00000000000001,1,1,1.0
7,3,92.11,0.0,226.58999999999997,62.7,1,1,1.0
7,4,306.9,0.38,399.48,112.22,1,1,1.0
7,5,951.68,31.66,8.32000000000005,23.23,1,1,1.0
8,2,0.0,41.1,45.2,47.9,1,1,1.0
8,3,92.11,0.0,226.58999999999997,62.63,1,1,1.0
8,4,306.38,0.38,399.48,112.22,1,1,1.0
8,5,951.6,31.66,8.399999999999977,23.23,1,1,1.0
9,2,0.0,43.1,27.4,39.699999999999996,1,1,1.0
9,3,92.11,0.0,226.58999999999997,62.57,1,1,1.0
9,4,306.12,0.38,399.49,111.72,1,1,1.0
9,5,951.52,31.66,8.480000000000018,23.23,1,1,1.0
10,2,0.0,48.6,12.8,27.999999999999993,1,1,1.0
10,3,92.11,0.0,226.58999999999997,62.5,1,1,1.0
10,4,305.87,0.38,399.48,110.82000000000001,1,1,1.0
10,6,911.24,185.56,48.75999999999999,79.54000000000002,1,1,1.0
10,5,951.43,31.66,8.57000000000005,23.23,1,1,1.0
11,3,92.11,0.0,226.58999999999997,62.44,1,1,1.0
11,4,305.84,0.38,399.4800000000001,110.82000000000001,1,1,1.0
11,6,868.4,183.1,91.60000000000002,85.1,1,1,1.0
11,5,951.35,31.66,8.649999999999977,23.23,1,1,1.0
12,3,92.11,0.0,226.58999999999997,62.37,1,1,1.0
12,4,305.82,0.38,399.47999999999996,110.92,1,1,1.0
12,6,821.2,171.9,138.79999999999995,96.29999999999998,1,1,1.0
12,5,951.27,31.66,8.730000000000018,23.23,1,1,1.0
13,3,92.11,0.0,226.58999999999997,62.31,1,1,1.0
13,4,305.79,0.38,399.47999999999996,111.02000000000001,1,1,1.0
13,6,774.6,158.9,185.39999999999998,105.4,1,1,1.0
13,5,951.18,31.66,8.82000000000005,23.23,1,1,1.0
13,7,0.0,188.18,2.49,21.73999999999998,1,1,1.0
14,3,92.11,0.0,226.58999999999997,62.24,1,1,1.0
14,4,305.77,0.38,399.48,110.62,1,1,1.0
14,6,736.2,152.0,223.79999999999995,119.5,1,1,1.0
14,5,951.1,31.66,8.899999999999977,23.23,1,1,1.0
14,7,0.0,175.5,15.5,51.30000000000001,1,1,1.0
15,3,92.11,0.0,226.58999999999997,62.18,1,1,1.0
15,4,305.75,0.38,399.48,110.02000000000001,1,1,1.0
15,6,693.9,142.4,266.1,118.6,1,1,1.0
15,5,951.25,31.66,8.75,23.23,1,1,1.0
15,7,0.0,164.02,33.9,73.97999999999999,1,1,1.0
16,3,92.11,0.0,226.58999999999997,62.11,1,1,1.0
16,4,305.72,0.38,399.48,110.02000000000001,1,1,1.0
16,6,654.9,136.7,274.80000000000007,114.10000000000002,1,1,1.0
16,5,951.4,31.66,8.600000000000023,23.23,1,1,1.0
16,7,0.0,166.4,52.9,85.19999999999999,1,1,1.0
17,3,92.11,0.0,226.58999999999997,62.05,1,1,1.0
17,4,305.7,0.0,399.47999999999996,110.5,1,1,1.0
17,6,616.2,128.31,262.9,111.09,1,1,1.0
17,5,951.32,31.66,8.67999999999995,23.23,1,1,1.0
17,7,0.0,164.6,73.7,103.00000000000003,1,1,1.0
18,3,92.11,0.0,226.58999999999997,61.98,1,1,1.0
18,4,305.67,0.08,399.47999999999996,110.92,1,1,1.0
18,6,583.8,120.8,250.30000000000007,108.39999999999999,1,1,1.0
18,5,951.23,31.66,8.769999999999982,23.23,1,1,1.0
18,7,0.0,164.6,93.3,116.6,1,1,1.0
19,3,92.11,0.0,226.58999999999997,61.92,1,1,1.0
19,4,305.65,0.15,399.48,111.35,1,1,1.0
19,6,546.6,114.8,246.43999999999994,105.39999999999999,1,1,1.0
19,5,951.15,31.66,8.850000000000023,23.23,1,1,1.0
19,7,0.0,173.1,116.9,121.1,1,1,1.0
20,3,92.11,0.0,226.58999999999997,61.85,1,1,1.0
20,4,305.62,0.22,399.49,111.38,1,1,1.0
20,6,512.4,110.6,236.89999999999998,101.20000000000002,1,1,1.0
20,5,951.07,31.66,8.92999999999995,23.23,1,1,1.0
20,7,0.0,180.0,142.6,127.19999999999999,1,1,1.0
21,3,92.11,0.0,226.58999999999997,61.79,1,1,1.0
21,4,305.6,0.3,399.48,111.7,1,1,1.0
21,6,483.6,105.5,231.79999999999995,97.30000000000001,1,1,1.0
21,5,950.98,31.66,9.019999999999982,23.23,1,1,1.0
21,7,0.0,187.2,164.6,133.3,1,1,1.0
22,3,92.11,0.0,226.58999999999997,61.72,1,1,1.0
22,4,305.58,0.38,399.47999999999996,111.32000000000001,1,1,1.0
22,6,453.93,100.1,226.07,94.61000000000001,1,1,1.0
22,5,950.9,31.66,9.100000000000023,23.23,1,1,1.0
22,7,0.0,197.2,194.0,137.8,1,1,1.0
23,3,92.11,0.0,226.58999999999997,61.66,1,1,1.0
23,4,305.49,0.38,399.48,111.18,1,1,1.0
23,6,426.66,97.1,214.04000000000002,91.6,1,1,1.0
23,5,950.9,31.66,9.100000000000023,23.3,1,1,1.0
23,7,13.28,205.24,213.22,147.56,1,1,1.0
24,3,92.11,0.0,226.58999999999997,61.59,1,1,1.0
24,4,305.41,0.38,399.47999999999996,111.05000000000001,1,1,1.0
24,6,400.89,91.41,205.61,88.59,1,1,1.0
24,5,950.9,31.66,9.100000000000023,23.37,1,1,1.0
24,7,35.73,215.53,226.77,155.07000000000002,1,1,1.0
25,3,92.11,0.0,226.58999999999997,61.53,1,1,1.0
25,4,305.33,0.38,399.47999999999996,110.91000000000001,1,1,1.0
25,6,373.92,86.91,201.07999999999998,86.19,1,1,1.0
25,5,950.9,31.66,9.100000000000023,23.45,1,1,1.0
25,7,56.78,223.95,241.22,165.35000000000002,1,1,1.0
26,3,92.11,0.0,226.58999999999997,61.46,1,1,1.0
26,4,305.24,0.38,399.48,110.78,1,1,1.0
26,6,351.74,83.61,191.15999999999997,83.79,1,1,1.0
26,5,950.9,31.66,9.100000000000023,23.52,1,1,1.0
26,7,82.5,236.58,255.3,174.72,1,1,1.0
27,3,92.11,0.0,226.58999999999997,61.4,1,1,1.0
27,4,305.11,0.38,399.48,110.64,1,1,1.0
27,6,327.47,79.12,184.52999999999997,81.68,1,1,1.0
27,5,950.9,31.66,9.100000000000023,23.59,1,1,1.0
27,7,110.06,247.22,278.44,187.88000000000002,1,1,1.0
28,3,92.11,0.0,226.58999999999997,60.83,1,1,1.0
28,4,304.98,0.38,399.48,110.51,1,1,1.0
28,6,307.99,75.52,180.01,79.28000000000002,1,1,1.0
28,5,950.9,31.66,9.100000000000023,23.669999999999998,1,1,1.0
28,7,140.12,258.49,295.98,203.51,1,1,1.0
29,3,92.11,0.0,226.58999999999997,60.27,1,1,1.0
29,4,305.05,0.38,399.47999999999996,110.37,1,1,1.0
29,6,287.01,72.83,171.29000000000002,77.17,1,1,1.0
29,5,950.9,31.66,9.100000000000023,23.74,1,1,1.0
29,7,172.68,272.9,319.82,218.5,1,1,1.0
29,8,910.18,178.28,49.82000000000005,76.71000000000001,1,1,1.0
30,3,92.11,0.0,226.58999999999997,59.7,1,1,1.0
30,4,305.13,0.38,399.48,110.23,1,1,1.0
30,6,268.4,70.43,164.10000000000002,74.16999999999999,1,1,1.0
30,5,951.16,31.66,8.840000000000032,21.66,1,1,1.0
30,7,208.37,290.43,347.33000000000004,232.27000000000004,1,1,1.0
30,8,862.5,169.9,97.5,79.00999999999999,1,1,1.0
31,3,92.11,0.0,226.58999999999997,59.53,1,1,1.0
31,4,305.2,0.38,399.47999999999996,110.10000000000001,1,1,1.0
31,6,248.32,66.53,159.57999999999998,72.37,1,1,1.0
31,5,951.42,31.66,8.580000000000041,19.580000000000002,1,1,1.0
31,7,251.96,304.68,375.8399999999999,235.32,1,1,1.0
31,8,812.9,149.8,147.10000000000002,97.69999999999999,1,1,1.0
32,3,92.11,0.0,226.58999999999997,59.35,1,1,1.0
32,4,305.28,0.38,399.48,109.96000000000001,1,1,1.0
32,6,230.94,63.24,154.76,71.45999999999998,1,1,1.0
32,5,951.68,31.66,8.32000000000005,17.499999999999996,1,1,1.0
32,7,296.39,324.8,400.11,215.2,1,1,1.0
32,8,771.3,139.0,188.70000000000005,116.9,1,1,1.0
33,3,92.11,0.0,226.58999999999997,59.18,1,1,1.0
33,4,305.35,0.38,399.48,109.83,1,1,1.0
33,6,213.26,59.64,151.44,69.66000000000001,1,1,1.0
33,9,947.74,55.23,12.259999999999991,23.130000000000003,1,1,1.0
33,5,951.94,31.66,8.059999999999945,15.419999999999998,1,1,1.0
33,7,346.69,344.08,414.31,195.07999999999998,1,1,1.0
33,8,728.3,128.7,231.70000000000005,116.0,1,1,1.0
34,3,92.11,0.0,226.58999999999997,59.0,1,1,1.0
34,4,305.43,0.38,399.47999999999996,109.69,1,1,1.0
34,6,198.28,56.64,143.61999999999998,69.36,1,1,1.0
34,9,931.0,44.9,29.0,31.9,1,1,1.0
34,5,952.2,31.66,7.7999999999999545,13.34,1,1,1.0
34,7,402.86,365.88,442.03999999999996,174.12,1,1,1.0
34,8,688.1,121.68,253.65999999999997,112.22,1,1,1.0
35,3,92.11,0.0,226.58999999999997,58.83,1,1,1.0
35,4,305.5,0.38,399.48,109.56,1,1,1.0
35,6,182.09,54.54,140.30999999999997,66.36000000000001,1,1,1.0
35,9,913.8,34.1,46.200000000000045,42.699999999999996,1,1,1.0
35,5,952.2,31.66,7.7999999999999545,5.139999999999997,1,1,1.0
35,7,469.92,388.51,444.56,151.49,1,1,1.0
35,8,646.94,113.26,245.7199999999999,108.43999999999998,1,1,1.0
36,3,92.11,0.0,226.58999999999997,58.65,1,1,1.0
36,4,305.58,0.38,399.47999999999996,109.42,1,1,1.0
36,6,168.61,53.3,133.99,64.3,1,1,1.0
36,9,898.2,35.3,61.799999999999955,44.7,1,1,1.0
36,5,952.2,31.66,7.7999999999999545,14.59,1,1,1.0
36,7,541.18,416.17,402.0200000000001,123.82999999999998,1,1,1.0
36,8,614.19,107.65,231.70999999999992,103.25,1,1,1.0
37,3,92.11,0.0,226.58999999999997,58.48,1,1,1.0
37,4,305.58,0.38,399.47999999999996,109.22,1,1,1.0
37,6,151.53,51.5,133.07000000000002,62.8,1,1,1.0
37,9,879.9,34.5,74.5,42.7,1,1,1.0
37,5,952.2,31.66,7.7999999999999545,24.040000000000003,1,1,1.0
37,7,625.84,443.0,334.15999999999997,97.0,1,1,1.0
37,8,575.84,97.36,228.86,103.25000000000001,1,1,1.0
38,3,92.11,0.0,226.58999999999997,58.3,1,1,1.0
38,4,305.52,0.38,399.48,108.85000000000001,1,1,1.0
38,6,139.84,50.3,127.35999999999999,59.8,1,1,1.0
38,9,862.4,32.9,73.20000000000005,38.300000000000004,1,1,1.0
38,5,952.2,31.66,7.7999999999999545,22.49,1,1,1.0
38,7,740.69,479.05,219.30999999999995,60.94999999999999,1,1,1.0
38,8,539.82,93.15,222.80999999999995,98.54999999999998,1,1,1.0
39,3,92.11,0.0,226.58999999999997,58.13,1,1,1.0
39,4,305.47,0.38,399.48,108.49000000000001,1,1,1.0
39,6,127.25,47.0,122.85,59.8,1,1,1.0
39,9,847.2,31.75,66.29999999999995,36.55,1,1,1.0
39,5,952.2,31.66,7.7999999999999545,20.94,1,1,1.0
39,7,853.86,515.9,106.13999999999999,23.25999999999999,1,1,1.0
39,8,509.4,85.2,213.0,98.10000000000001,1,1,1.0
40,3,92.11,0.0,226.58999999999997,57.95,1,1,1.0
40,4,305.41,0.38,399.47999999999996,108.12,1,1,1.0
40,6,113.47,44.9,120.13,57.4,1,1,1.0
40,9,830.9,29.08,62.60000000000002,36.72,1,1,1.0
40,5,951.94,30.59,8.059999999999945,22.01,1,1,1.0
40,8,480.4,82.86,202.30000000000007,90.64,1,1,1.0
41,3,92.11,0.0,226.58999999999997,57.78,1,1,1.0
41,4,304.8,0.38,399.47999999999996,107.75,1,1,1.0
41,6,100.28,43.4,117.41999999999999,56.199999999999996,1,1,1.0
41,9,814.9,27.54,62.06000000000006,36.720000000000006,1,1,1.0
41,5,951.68,29.53,8.32000000000005,23.07,1,1,1.0
41,8,451.11,77.1,196.59000000000003,89.15,1,1,1.0
42,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
42,4,304.69,0.38,399.47999999999996,107.39,1,1,1.0
42,6,87.1,40.7,115.9,56.2,1,1,1.0
42,9,799.9,24.27,60.139999999999986,36.72,1,1,1.0
42,5,951.42,28.46,8.580000000000041,24.14,1,1,1.0
42,8,422.7,71.36,186.00000000000006,89.16000000000001,1,1,1.0
43,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
43,4,304.24,0.38,399.48,107.02000000000001,1,1,1.0
43,6,75.41,38.61,113.49000000000001,56.2,1,1,1.0
43,9,786.1,23.31,57.59000000000003,36.72,1,1,1.0
43,5,951.16,27.4,8.840000000000032,25.200000000000003,1,1,1.0
43,8,397.03,69.85,182.37,83.46000000000001,1,1,1.0
44,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
44,4,303.34,0.38,399.4800000000001,106.84,1,1,1.0
44,6,63.72,35.91,110.47999999999999,54.99000000000001,1,1,1.0
44,9,772.6,21.0,60.319999999999936,36.72,1,1,1.0
44,5,950.9,26.5,9.100000000000023,26.1,1,1,1.0
44,8,370.15,65.62,177.55000000000007,81.38,1,1,1.0
45,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
45,4,302.73,0.38,399.48,106.66000000000001,1,1,1.0
45,6,53.5,33.51,106.30000000000001,54.99,1,1,1.0
45,9,755.87,19.46,60.32000000000005,36.72,1,1,1.0
45,5,950.9,26.5,9.100000000000023,26.1,1,1,1.0
45,8,350.22,60.79,167.58999999999992,81.38,1,1,1.0
46,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
46,4,302.51,0.54,399.48,106.49,1,1,1.0
46,6,41.81,31.71,106.30000000000001,54.99,1,1,1.0
46,9,741.25,18.46,60.33000000000004,34.65,1,1,1.0
46,5,950.9,26.5,9.100000000000023,26.1,1,1,1.0
46,8,323.95,58.98,163.65000000000003,78.63000000000002,1,1,1.0
47,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
47,4,303.21,0.46,399.4800000000001,106.30000000000001,1,1,1.0
47,6,31.62,29.92,102.97999999999999,51.67999999999999,1,1,1.0
47,9,746.1,19.8,41.60000000000002,31.599999999999998,1,1,1.0
47,5,950.9,26.5,9.100000000000023,26.1,1,1,1.0
47,8,304.02,56.3,157.28000000000003,75.3,1,1,1.0
48,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
48,4,303.57,0.38,399.47999999999996,106.12,1,1,1.0
48,6,21.13,27.82,102.37,51.68,1,1,1.0
48,9,717.6,20.4,56.48000000000002,28.1,1,1,1.0
48,5,950.9,26.5,9.100000000000023,26.1,1,1,1.0
48,8,284.39,53.9,149.71000000000004,70.19999999999999,1,1,1.0
49,3,92.11,0.0,226.58999999999997,57.6,1,1,1.0
